theta,sin_theta,cos_theta,x_dot,theta_dot,action,reward,theta',sin_theta',cos_theta',x_dot',theta_dot'
-5.299479820767737e-07,0.04047359299984075,-0.999180608433572,-0.0002649739910383868,-0.0062918407939260845,2.343048095703125,1.9991806149482727,6.218582478183139e-05,0.04012030771068099,-0.9991948563264326,0.03135788638195408,0.17678624047845481
6.218582478183139e-05,0.04012030771068099,-0.9991948563264326,0.03135788638195408,0.17678624047845481,10.329089164733887,1.999194860458374,0.0003997153713630259,0.038145565883875,-0.9992721930502214,0.16876477329059725,0.988127967739727
0.0003997153713630259,0.038145565883875,-0.9992721930502214,0.16876477329059725,0.988127967739727,4.932641983032227,1.9992721676826477,0.0008407620337994393,0.03556520782976213,-0.9993673578779856,0.22052333121820666,1.2910565185424439
0.0008407620337994393,0.03556520782976213,-0.9993673578779856,0.22052333121820666,1.2910565185424439,2.154392719268799,1.999367356300354,0.0013005450844617793,0.032881746864838184,-0.9994592491558206,0.22989152533117002,1.3425173265653179
0.0013005450844617793,0.032881746864838184,-0.9994592491558206,0.22989152533117002,1.3425173265653179,-3.664569616317749,1.9994592666625977,0.0016191271546719891,0.031044176628068996,-0.999518013393198,0.1592910351051049,0.9192549378103099
0.0016191271546719891,0.031044176628068996,-0.999518013393198,0.1592910351051049,0.9192549378103099,7.002917289733887,1.9995180368423462,0.0020993493404302187,0.02825393672302892,-0.9996007778406593,0.24011109287911475,1.3957340131116602
0.0020993493404302187,0.02825393672302892,-0.9996007778406593,0.24011109287911475,1.3957340131116602,-2.9958138465881348,1.9996007680892944,0.002454784524880614,0.026211276044197027,-0.9996564254823429,0.17771759222519767,1.021709445220731
0.002454784524880614,0.026211276044197027,-0.9996564254823429,0.17771759222519767,1.021709445220731,18.805103302001953,1.9996564388275146,0.003289753254134938,0.021326268066699555,-0.9997725692828081,0.4174843646271621,2.4431966678506445
0.003289753254134938,0.021326268066699555,-0.9997725692828081,0.4174843646271621,2.4431966678506445,22.25581169128418,1.999772548675537,0.004655405300356442,0.013292795070213942,-0.9999116468964752,0.6828260231107517,4.017349196328679
0.004655405300356442,0.013292795070213942,-0.9999116468964752,0.6828260231107517,4.017349196328679,-5.594807147979736,1.9999116659164429,0.005746593799272746,0.006892902975518148,-0.9999762436621032,0.5455942494581519,3.2001145056010927
0.005746593799272746,0.006892902975518148,-0.9999762436621032,0.5455942494581519,3.2001145056010927,14.002801895141602,1.9999762177467346,0.007121214555065121,-0.001190030903159357,-0.9999992919129741,0.6873103778961879,4.0414943717277385
0.007121214555065121,-0.001190030903159357,-0.9999992919129741,0.6873103778961879,4.0414943717277385,1.3869560956954956,1.9999992847442627,0.008410691690854292,-0.008766900719818982,-0.9999615699874514,0.6447385678945853,3.788490920769494
0.008410691690854292,-0.008766900719818982,-0.9999615699874514,0.6447385678945853,3.788490920769494,3.266139030456543,1.9999615550041199,0.009673853345487503,-0.016188715157320916,-0.999868954164272,0.6315808273166055,3.7112046616898375
0.009673853345487503,-0.016188715157320916,-0.999868954164272,0.6315808273166055,3.7112046616898375,20.428638458251953,1.999868929386139,0.011380145847088364,-0.02624580056214931,-0.9996555196430678,0.8531462508004307,5.029696174716491
0.011380145847088364,-0.02624580056214931,-0.9996555196430678,0.8531462508004307,5.029696174716491,-20.590269088745117,1.999655544757843,0.012373904013057454,-0.03207502394266744,-0.9994854640459147,0.496879082984545,2.915855813888202
0.012373904013057454,-0.03207502394266744,-0.9994854640459147,0.496879082984545,2.915855813888202,-19.817792892456055,1.9994854927062988,0.012740070910158323,-0.03418469847442365,-0.9994155323939151,0.18308344855043432,1.055416827640876
0.012740070910158323,-0.03418469847442365,-0.9994155323939151,0.18308344855043432,1.055416827640876,-23.029516220092773,1.9994155168533325,0.012447475568724033,-0.032391350345201034,-0.9994752625367045,-0.1462976707171451,-0.8971713975598483
0.012447475568724033,-0.032391350345201034,-0.9994752625367045,-0.1462976707171451,-0.8971713975598483,15.965752601623535,1.9994752407073975,0.012615786619217166,-0.03334207569026047,-0.9994439984254571,0.08415552524656654,0.47561964704501136
0.012615786619217166,-0.03334207569026047,-0.9994439984254571,0.08415552524656654,0.47561964704501136,13.351524353027344,1.9994440078735352,0.01313270178925318,-0.03637001107712173,-0.9993383922847405,0.25845758501800725,1.5148888066436328
0.01313270178925318,-0.03637001107712173,-0.9993383922847405,0.25845758501800725,1.5148888066436328,17.760583877563477,1.9993383884429932,0.014086999901766852,-0.04200172982827784,-0.9991175379761044,0.4771490562568356,2.818027537254464
0.014086999901766852,-0.04200172982827784,-0.9991175379761044,0.4771490562568356,2.818027537254464,22.97368049621582,1.9991175532341003,0.015581337047578076,-0.05084475571424779,-0.9987065689262079,0.7471685729056121,4.426299644753273
0.015581337047578076,-0.05084475571424779,-0.9987065689262079,0.7471685729056121,4.426299644753273,14.359611511230469,1.998706579208374,0.01733307111186361,-0.06122045617864468,-0.9981242686886631,0.8758670321427674,5.196037086177663
0.01733307111186361,-0.06122045617864468,-0.9981242686886631,0.8758670321427674,5.196037086177663,-1.848990559577942,1.9981242418289185,0.01887855933823958,-0.07038304790927863,-0.9975200381781812,0.7727441131879839,4.591262740295976
0.01887855933823958,-0.07038304790927863,-0.9975200381781812,0.7727441131879839,4.591262740295976,13.465400695800781,1.9975200295448303,0.020652525558669036,-0.08090603959986772,-0.9967217328604131,0.8869831102147289,5.2766390613325775
0.020652525558669036,-0.08090603959986772,-0.9967217328604131,0.8869831102147289,5.2766390613325775,-18.32282829284668,1.9967217445373535,0.02177123818677404,-0.08757233741207404,-0.9961581630043423,0.5593563140525014,3.345045008596337
0.02177123818677404,-0.08757233741207404,-0.9961581630043423,0.5593563140525014,3.345045008596337,6.7162089347839355,1.9961581826210022,0.02297341466492099,-0.09474681193226352,-0.9955014021229063,0.6010882390734759,3.602243884147649
0.02297341466492099,-0.09474681193226352,-0.9955014021229063,0.6010882390734759,3.602243884147649,-17.119041442871094,1.9955013990402222,0.023604906901679188,-0.0985785375096072,-0.9951292739852783,0.3157461183790986,1.9248778243763365
0.023604906901679188,-0.0985785375096072,-0.9951292739852783,0.3157461183790986,1.9248778243763365,21.34410858154297,1.9951292872428894,0.024760297832976584,-0.10551341190988678,-0.9944178799212806,0.577695465648698,3.4856405896761533
0.024760297832976584,-0.10551341190988678,-0.9944178799212806,0.577695465648698,3.4856405896761533,1.0487194061279297,1.9944179058074951,0.02584229016719432,-0.11203634283047754,-0.9937041098260446,0.5409961671088686,3.2809392726971254
0.02584229016719432,-0.11203634283047754,-0.9937041098260446,0.5409961671088686,3.2809392726971254,-4.096226692199707,1.993704080581665,0.026718125254218135,-0.1173711234792919,-0.9930881226624396,0.4379175435119068,2.6851161085623687
0.026718125254218135,-0.1173711234792919,-0.9930881226624396,0.4379175435119068,2.6851161085623687,-11.30133056640625,1.9930881261825562,0.02721120304796722,-0.12048709419022413,-0.9927148936797493,0.24653889687454264,1.5691224799059267
0.02721120304796722,-0.12048709419022413,-0.9927148936797493,0.24653889687454264,1.5691224799059267,13.163217544555664,1.9927148818969727,0.028018395967926813,-0.12546859663166354,-0.9920975916003832,0.40359645997979643,2.5098048398448647
0.028018395967926813,-0.12546859663166354,-0.9920975916003832,0.40359645997979643,2.5098048398448647,-2.1047840118408203,1.9920976161956787,0.02869826594832805,-0.12973142082928646,-0.991549170969153,0.33993499020061774,2.148980209574658
0.02869826594832805,-0.12973142082928646,-0.991549170969153,0.33993499020061774,2.148980209574658,3.284829616546631,1.9915491938591003,0.02940812739336596,-0.13419686299137376,-0.9909546921849023,0.35493072251895597,2.2524216438688516
0.02940812739336596,-0.13419686299137376,-0.9909546921849023,0.35493072251895597,2.2524216438688516,-23.09808921813965,1.9909546971321106,0.029431656467943414,-0.1346860505410874,-0.9908883225619544,0.011764537288726576,0.24683465649832925
0.029431656467943414,-0.1346860505410874,-0.9908883225619544,0.011764537288726576,0.24683465649832925,5.646503925323486,1.9908882975578308,0.02960756893350376,-0.13609546345008544,-0.99069572767238,0.08795623278017375,0.7112555589880998
0.02960756893350376,-0.13609546345008544,-0.99069572767238,0.08795623278017375,0.7112555589880998,5.380594730377197,1.9906957149505615,0.029915117673068294,-0.13830369804058137,-0.9903898662185007,0.1537743697822662,1.114658388691181
0.029915117673068294,-0.13830369804058137,-0.9903898662185007,0.1537743697822662,1.114658388691181,5.612832069396973,1.990389883518219,0.030348866718108842,-0.1412785736663072,-0.9899698806644643,0.21687452252027414,1.5021883739740893
0.030348866718108842,-0.1412785736663072,-0.9899698806644643,0.21687452252027414,1.5021883739740893,21.299907684326172,1.9899699091911316,0.03132165437326373,-0.14742243677209044,-0.9890736196745816,0.486393827577444,3.1044508962645434
0.03132165437326373,-0.14742243677209044,-0.9890736196745816,0.486393827577444,3.1044508962645434,8.727374076843262,1.989073634147644,0.03244546936300113,-0.15447164917182235,-0.9879972214546645,0.5619074948686985,3.565467853695825
0.03244546936300113,-0.15447164917182235,-0.9879972214546645,0.5619074948686985,3.565467853695825,-6.743620872497559,1.9879972338676453,0.03328908232210642,-0.15992435244122308,-0.987129272940609,0.42180647955264783,2.760678585677079
0.03328908232210642,-0.15992435244122308,-0.987129272940609,0.42180647955264783,2.760678585677079,-3.0224661827087402,1.987129271030426,0.033978134860422005,-0.16451442099636454,-0.9863746779415168,0.34452626915779105,2.325842963911251
0.033978134860422005,-0.16451442099636454,-0.9863746779415168,0.34452626915779105,2.325842963911251,9.486297607421875,1.9863746762275696,0.03486388841007819,-0.17027505804625293,-0.9853965722526871,0.44287677482809235,2.9215461273564003
0.03486388841007819,-0.17027505804625293,-0.9853965722526871,0.44287677482809235,2.9215461273564003,-21.109176635742188,1.9853965640068054,0.035104116313297636,-0.17234594623442262,-0.9850364840027812,0.12011395160972313,1.0509808588123892
0.035104116313297636,-0.17234594623442262,-0.9850364840027812,0.12011395160972313,1.0509808588123892,8.004802703857422,1.9850364923477173,0.035540938719428566,-0.17558880907860322,-0.9844635951249583,0.21841120306546544,1.6465396208813488
0.035540938719428566,-0.17558880907860322,-0.9844635951249583,0.21841120306546544,1.6465396208813488,8.190617561340332,1.9844635725021362,0.036161866538485986,-0.17992972646979083,-0.9836794668653536,0.31046390952870967,2.2055867970462995
0.036161866538485986,-0.17992972646979083,-0.9836794668653536,0.31046390952870967,2.2055867970462995,-13.901637077331543,1.983679473400116,0.03635570699385319,-0.18185348821321787,-0.9833256372253726,0.09692022768360148,0.9780153219012266
0.03635570699385319,-0.18185348821321787,-0.9833256372253726,0.09692022768360148,0.9780153219012266,-17.81153678894043,1.9833256602287292,0.03605526451558905,-0.18097784799544767,-0.9834871725319739,-0.15022123913207078,-0.4452076758767465
0.03605526451558905,-0.18097784799544767,-0.9834871725319739,-0.15022123913207078,-0.4452076758767465,-8.8594388961792,1.9834871888160706,0.03554520335057038,-0.17893821465176818,-0.9838603129190839,-0.25503058250933225,-1.0367424301027661
0.03554520335057038,-0.17893821465176818,-0.9838603129190839,-0.25503058250933225,-1.0367424301027661,-6.5418829917907715,1.9838603138923645,0.03490635706509639,-0.17619769174931024,-0.9843548005786404,-0.31942314273699507,-1.3923890293308094
0.03490635706509639,-0.17619769174931024,-0.9843548005786404,-0.31942314273699507,-1.3923890293308094,3.3694450855255127,1.9843547940254211,0.034416968427991315,-0.17435743317146912,-0.9846824287544979,-0.24469431855253868,-0.9345978911017294
0.034416968427991315,-0.17435743317146912,-0.9846824287544979,-0.24469431855253868,-0.9345978911017294,-2.947127342224121,1.9846824407577515,0.033893691346919434,-0.17236131218668937,-0.9850337953904336,-0.26163854053594043,-1.0134050158998598
0.033893691346919434,-0.17236131218668937,-0.9850337953904336,-0.26163854053594043,-1.0134050158998598,23.441944122314453,1.9850338101387024,0.03405057554493104,-0.1743266106654744,-0.9846878859892042,0.07844209900580157,0.9977540711478827
0.03405057554493104,-0.1743266106654744,-0.9846878859892042,0.07844209900580157,0.9977540711478827,-19.101848602294922,1.984687864780426,0.033681154593587545,-0.17329839596781887,-0.9848693649185059,-0.18471047567174617,-0.5220536766685768
0.033681154593587545,-0.17329839596781887,-0.9848693649185059,-0.18471047567174617,-0.5220536766685768,-13.973916053771973,1.984869360923767,0.03297013265093788,-0.17033980199441776,-0.9853853824045202,-0.3555109713248329,-1.5016290424640921
0.03297013265093788,-0.17033980199441776,-0.9853853824045202,-0.3555109713248329,-1.5016290424640921,-16.257143020629883,1.9853853583335876,0.03188599217546464,-0.16526413404124193,-0.9862493427118715,-0.5420702377366207,-2.5743392911401486
0.03188599217546464,-0.16526413404124193,-0.9862493427118715,-0.5420702377366207,-2.5743392911401486,7.3491997718811035,1.986249327659607,0.031097966540984914,-0.16193537782643883,-0.9868013647174433,-0.3940128172398617,-1.6871097351993658
0.031097966540984914,-0.16193537782643883,-0.9868013647174433,-0.3940128172398617,-1.6871097351993658,-11.842002868652344,1.9868013858795166,0.030062289079469375,-0.15720788926988888,-0.9875655317756419,-0.5178387307577699,-2.394428072240551
0.030062289079469375,-0.15720788926988888,-0.9875655317756419,-0.5178387307577699,-2.394428072240551,-1.617082953453064,1.987565517425537,0.029076618484435268,-0.1528032478920776,-0.988256630351465,-0.49283529751705313,-2.229266462214996
0.029076618484435268,-0.1528032478920776,-0.988256630351465,-0.49283529751705313,-2.229266462214996,-12.267571449279785,1.9882566332817078,0.02784892102565554,-0.14702493278556858,-0.9891327864040292,-0.6138487293898647,-2.922185488706708
0.02784892102565554,-0.14702493278556858,-0.9891327864040292,-0.6138487293898647,-2.922185488706708,-16.36945915222168,1.9891327619552612,0.026289529990861916,-0.13934498861896927,-0.9902438962936249,-0.7796955173968115,-3.8799616543283566
0.026289529990861916,-0.13934498861896927,-0.9902438962936249,-0.7796955173968115,-3.8799616543283566,-18.701993942260742,1.990243911743164,0.024364314124580993,-0.12955445564929513,-0.9915723085188567,-0.9626079331404614,-4.940141926268016
0.024364314124580993,-0.12955445564929513,-0.9915723085188567,-0.9626079331404614,-4.940141926268016,7.503820419311523,1.9915723204612732,0.02281429832839149,-0.12197655986711585,-0.9925329812368876,-0.7750078980947508,-3.819282663685142
0.02281429832839149,-0.12197655986711585,-0.9925329812368876,-0.7750078980947508,-3.819282663685142,-17.367218017578125,1.9925329685211182,0.020933066504318063,-0.11247874479513087,-0.9936541309577049,-0.940615912036714,-4.781897243971267
0.020933066504318063,-0.11247874479513087,-0.9936541309577049,-0.940615912036714,-4.781897243971267,-14.564046859741211,1.9936541318893433,0.018825526021702656,-0.10166748497150681,-0.9948184369519739,-1.0537702413077037,-5.436913473606975
0.018825526021702656,-0.10166748497150681,-0.9948184369519739,-1.0537702413077037,-5.436913473606975,-6.301191806793213,1.9948184490203857,0.016735520012772218,-0.0909713736636919,-0.995853507888455,-1.045003004465219,-5.373064308128006
0.016735520012772218,-0.0909713736636919,-0.995853507888455,-1.045003004465219,-5.373064308128006,15.407674789428711,1.9958534836769104,0.015250596262546608,-0.08385554341710418,-0.9964779214002798,-0.7424618751128049,-3.5715945072003485
0.015250596262546608,-0.08385554341710418,-0.9964779214002798,-0.7424618751128049,-3.5715945072003485,-19.33913803100586,1.9964779019355774,0.013373914686791145,-0.07444155131677406,-0.997225378456421,-0.9383407878777311,-4.721827032743597
0.013373914686791145,-0.07444155131677406,-0.997225378456421,-0.9383407878777311,-4.721827032743597,16.221355438232422,1.9972254037857056,0.012105935383003856,-0.06863825032166453,-0.9976416143048467,-0.6339896518936446,-2.909108549700612
0.012105935383003856,-0.06863825032166453,-0.9976416143048467,-0.6339896518936446,-2.909108549700612,-19.38727569580078,1.9976416230201721,0.010425133491612214,-0.06040558184145994,-0.9981739155489863,-0.8404009456958209,-4.1249412401447305
0.010425133491612214,-0.06040558184145994,-0.9981739155489863,-0.8404009456958209,-4.1249412401447305,22.870054244995117,1.9981738924980164,0.009516602558839703,-0.05675793880856685,-0.9983879688689177,-0.4542654663862557,-1.8269601373304134
0.009516602558839703,-0.05675793880856685,-0.9983879688689177,-0.4542654663862557,-1.8269601373304134,-1.5047422647476196,1.9983879923820496,0.008649003633771747,-0.05336540490636409,-0.9985750515405338,-0.4337994625339776,-1.6988449980435139
0.008649003633771747,-0.05336540490636409,-0.9985750515405338,-0.4337994625339776,-1.6988449980435139,22.884532928466797,1.9985750317573547,0.008481744202923157,-0.054135704715153936,-0.9985335875547671,-0.08362971542429531,0.38570749508126667
0.008481744202923157,-0.054135704715153936,-0.9985335875547671,-0.08362971542429531,0.38570749508126667,5.032585144042969,1.9985336065292358,0.00846694968024667,-0.05582202077276061,-0.998440735345291,-0.007397261338243713,0.844435322701953
0.00846694968024667,-0.05582202077276061,-0.998440735345291,-0.007397261338243713,0.844435322701953,11.484651565551758,1.9984407424926758,0.008766411246262764,-0.05938281832933422,-0.9982352833311721,0.14973078300804712,1.7833608198698503
0.008766411246262764,-0.05938281832933422,-0.9982352833311721,0.14973078300804712,1.7833608198698503,-22.118986129760742,1.998235285282135,0.008438627918936114,-0.059242062076698854,-0.9982436466519086,-0.16389166366332503,-0.07050224787663595
0.008438627918936114,-0.059242062076698854,-0.9982436466519086,-0.16389166366332503,-0.07050224787663595,-10.42526626586914,1.9982436299324036,0.007857508591303729,-0.05761459641098124,-0.9983388995127855,-0.29055966381619225,-0.8151254794841467
0.007857508591303729,-0.05761459641098124,-0.9983388995127855,-0.29055966381619225,-0.8151254794841467,-18.23056411743164,1.9983388781547546,0.006833455346701625,-0.05337615320730389,-0.9985744770765926,-0.5120266223010519,-2.1224940894593036
0.006833455346701625,-0.05337615320730389,-0.9985744770765926,-0.5120266223010519,-2.1224940894593036,-9.785270690917969,1.9985744953155518,0.005635471486299419,-0.04811823499081482,-0.9988416468396624,-0.5989919302011033,-2.632353874080673
0.005635471486299419,-0.04811823499081482,-0.9988416468396624,-0.5989919302011033,-2.632353874080673,-18.301069259643555,1.998841643333435,0.004047406503516086,-0.04055658554888741,-0.9991772432199483,-0.7940324913916661,-3.7845554804463166
0.004047406503516086,-0.04055658554888741,-0.9991772432199483,-0.7940324913916661,-3.7845554804463166,-8.736807823181152,1.9991772174835205,0.002364012328404816,-0.03243645879427119,-0.9994737996270275,-0.8416970875556352,-4.062781297501372
0.002364012328404816,-0.03243645879427119,-0.9994737996270275,-0.8416970875556352,-4.062781297501372,-4.1153764724731445,1.9994738101959229,0.0007194167312907563,-0.024552395511987755,-0.999698544499602,-0.8222977985570298,-3.9436431949322337
0.0007194167312907563,-0.024552395511987755,-0.999698544499602,-0.8222977985570298,-3.9436431949322337,-20.92091941833496,1.999698519706726,-0.0013471625939074994,-0.014165734416588888,-0.9998996609502568,-1.033289662599128,-5.194327366681684
-0.0013471625939074994,-0.014165734416588888,-0.9998996609502568,-1.033289662599128,-5.194327366681684,9.238661766052246,1.999899685382843,-0.00297749015014222,-0.006373728614133642,-0.9999796875854796,-0.8151637781173603,-3.8962182289794534
-0.00297749015014222,-0.006373728614133642,-0.9999796875854796,-0.8151637781173603,-3.8962182289794534,3.1968698501586914,1.9999796748161316,-0.004375001781247037,3.323404996646833e-05,-0.999999999447749,-0.6987558155524083,-3.2035029098647083
-0.004375001781247037,3.323404996646833e-05,-0.999999999447749,-0.6987558155524083,-3.2035029098647083,-11.26130485534668,2.0,-0.005954034106161917,0.0075188688402329906,-0.9999717329061674,-0.7895161624574404,-3.7428528182925636
-0.005954034106161917,0.0075188688402329906,-0.9999717329061674,-0.7895161624574404,-3.7428528182925636,1.1159065961837769,1.9999717473983765,-0.0073616044192206355,0.013986667376278005,-0.999902181783651,-0.703785156529359,-3.234091878925094
-0.0073616044192206355,0.013986667376278005,-0.999902181783651,-0.703785156529359,-3.234091878925094,-19.490856170654297,1.9999021887779236,-0.009173877552928898,0.02286152346718129,-0.9997386412181734,-0.906136566854131,-4.438195958827995
-0.009173877552928898,0.02286152346718129,-0.9997386412181734,-0.906136566854131,-4.438195958827995,3.6454317569732666,1.99973863363266,-0.010725163311471013,0.030189615611680976,-0.9995441896730825,-0.7756428792710579,-3.6653439994696058
-0.010725163311471013,0.030189615611680976,-0.9995441896730825,-0.7756428792710579,-3.6653439994696058,20.606218338012695,1.9995442032814026,-0.011577500786229643,0.03337319402832569,-0.999442959813289,-0.42616873737931493,-1.5925943925645392
-0.011577500786229643,0.03337319402832569,-0.999442959813289,-0.42616873737931493,-1.5925943925645392,-8.708690643310547,1.9994429349899292,-0.012590992441379721,0.0375207564467318,-0.9992958485031672,-0.5067458275750392,-2.0750867737360235
-0.012590992441379721,0.0375207564467318,-0.9992958485031672,-0.5067458275750392,-2.0750867737360235,8.035697937011719,1.9992958307266235,-0.013295793116049195,0.039844397226591166,-0.9992058967048031,-0.35240033733473664,-1.1626908699777783
-0.013295793116049195,0.039844397226591166,-0.9992058967048031,-0.35240033733473664,-1.1626908699777783,-17.673702239990234,1.9992058873176575,-0.014418840648927442,0.04465858913505067,-0.9990023075130842,-0.5615237664391235,-2.40924973867096
-0.014418840648927442,0.04465858913505067,-0.9990023075130842,-0.5615237664391235,-2.40924973867096,10.383706092834473,1.9990022778511047,-0.015159684845217904,0.04721529101045553,-0.9988847362407727,-0.3704220981452311,-1.2797022172736927
-0.015159684845217904,0.04721529101045553,-0.9988847362407727,-0.3704220981452311,-1.2797022172736927,-10.10850715637207,1.9988847374916077,-0.016109832523965785,0.05102364475396949,-0.9986974455139157,-0.4750738393739405,-1.906479324990551
-0.016109832523965785,0.05102364475396949,-0.9986974455139157,-0.4750738393739405,-1.906479324990551,-15.206814765930176,1.9986974596977234,-0.017389210140837132,0.05679422429357478,-0.998385905392745,-0.6396888084356737,-2.889495562165001
-0.017389210140837132,0.05679422429357478,-0.998385905392745,-0.6396888084356737,-2.889495562165001,4.152620792388916,1.9983859062194824,-0.018442078896084235,0.06123444974951716,-0.9981234102874623,-0.5264343776235515,-2.2239906923631203
-0.018442078896084235,0.06123444974951716,-0.9981234102874623,-0.5264343776235515,-2.2239906923631203,-23.03483772277832,1.9981234073638916,-0.02002774988470598,0.06884121450974333,-0.9976276295215682,-0.7928354943108722,-3.81146133629251
-0.02002774988470598,0.06884121450974333,-0.9976276295215682,-0.7928354943108722,-3.81146133629251,15.789121627807617,1.99762761592865,-0.02104355082362256,0.07309022395145383,-0.9973253326586697,-0.5079004694582903,-2.129876291436128
-0.02104355082362256,0.07309022395145383,-0.9973253326586697,-0.5079004694582903,-2.129876291436128,-23.774616241455078,1.997325360774994,-0.022615423011641485,0.08064066840683481,-0.9967432380502508,-0.7859360940094626,-3.7864336675679233
